window_aa	methyl_site_count	protein_arg_count	observed_max_methyl_sites	null_mean_max_sites	null_q025_max_sites	null_q975_max_sites	observed_over_null_mean	log2_observed_over_null_mean	empirical_p_greater	best_window_start	best_window_end	best_window_arg_count	best_window_methyl_fraction_of_args	best_window_methyl_positions	canonical_UniProtAC	gene	q_value	max_log2_enrichment_for_protein
100	28	36	21	16.367	14.0	19.0	1.2830695912506873	0.3595994215807386	0.000999000999000999	246	332	21	1.0	246,247,249,256,258,263,268,271,277,278,286,287,296,299,303,305,316,325,326,328,332	P61978	HNRNPK	0.035464535464535464	0.3595994215807386
5	3	117	3	1.049	1.0	2.0	2.8598665395614873	1.5159478228059757	0.001998001998001998	1504	1508	3	1.0	1504,1506,1508	Q14004	CDK13	0.048189602329729714	1.5159478228059757
20	3	162	3	1.058	1.0	2.0	2.835538752362949	1.5036228732692174	0.001998001998001998	1201	1217	3	1.0	1201,1203,1217	O95425	SVIL	0.048189602329729714	1.5036228732692174
10	3	79	3	1.059	1.0	2.0	2.8328611898017	1.502259911390907	0.001998001998001998	709	718	3	1.0	709,716,718	Q8N122	RPTOR	0.048189602329729714	1.502259911390907
15	3	61	3	1.078	1.0	2.0	2.7829313543599254	1.4766053226307376	0.001998001998001998	468	479	3	1.0	468,474,479	Q9Y4G2	PLEKHM1	0.048189602329729714	1.4766053226307376
10	3	30	3	1.083	1.0	2.0	2.770083102493075	1.4699292577749161	0.001998001998001998	551	561	4	0.75	551,556,561	P57772	EEFSEC	0.048189602329729714	1.4699292577749161
15	3	70	3	1.094	1.0	2.0	2.742230347349177	1.4553497625906866	0.001998001998001998	849	861	3	1.0	849,852,861	Q7Z410	TMPRSS9	0.048189602329729714	1.4553497625906866
10	3	36	3	1.096	1.0	2.0	2.7372262773722627	1.4527147024227165	0.001998001998001998	177	184	3	1.0	177,183,184	Q8NF37	LPCAT1	0.048189602329729714	1.4527147024227165
10	7	234	3	1.102	1.0	2.0	2.722323049001815	1.4448382768120855	0.001998001998001998	3625	3633	3	1.0	3625,3630,3633	Q2LD37	KIAA1109	0.048189602329729714	1.4448382768120855
10	4	67	3	1.108	1.0	2.0	2.707581227436823	1.4370046193340549	0.001998001998001998	8	18	3	1.0	8,13,18	Q13191	CBLB	0.048189602329729714	1.4370046193340549
15	6	76	4	1.478	1.0	2.0	2.706359945872801	1.436353730515936	0.001998001998001998	357	371	4	1.0	357,363,366,371	Q16512	PKN1	0.048189602329729714	1.436353730515936
15	4	41	4	1.479	1.0	3.0	2.704530087897228	1.4353779475630193	0.001998001998001998	59	72	7	0.5714285714285714	59,60,70,72	Q15554	TERF2	0.048189602329729714	1.4353779475630193
10	3	43	3	1.11	1.0	2.0	2.7027027027027026	1.434402824145775	0.001998001998001998	636	643	3	1.0	636,637,643	Q5VUJ6	LRCH2	0.048189602329729714	1.434402824145775
30	3	94	3	1.113	1.0	2.0	2.6954177897574123	1.4305089080412836	0.001998001998001998	27	51	4	0.75	27,37,51	Q9Y4F4	TOGARAM1	0.048189602329729714	1.4305089080412836
75	5	64	5	1.866	1.0	3.0	2.6795284030010715	1.4219791086976905	0.001998001998001998	1061	1136	9	0.5555555555555556	1061,1091,1114,1131,1136	Q15788	NCOA1	0.048189602329729714	1.4219791086976905
5	7	113	3	1.138	1.0	2.0	2.6362038664323375	1.3984619430766614	0.001998001998001998	660	664	3	1.0	660,662,664	Q7Z460	CLASP1	0.048189602329729714	1.3984619430766614
15	4	44	4	1.521	1.0	3.0	2.629848783694938	1.3949798469375905	0.001998001998001998	301	316	4	1.0	301,306,309,316	Q9NWQ4	C14orf118	0.048189602329729714	1.3949798469375905
20	8	75	5	1.922	1.0	3.0	2.6014568158168574	1.379319758775699	0.001998001998001998	311	331	7	0.7142857142857143	311,314,320,324,331	Q86UK7	ZNF598	0.048189602329729714	1.379319758775699
50	4	54	4	1.578	1.0	3.0	2.5348542458808616	1.3419027946486284	0.001998001998001998	700	738	5	0.8	700,712,713,738	Q6GQQ9	OTUD7B	0.048189602329729714	1.3419027946486284
20	5	36	4	1.582	1.0	3.0	2.5284450063211126	1.3382504001892952	0.001998001998001998	109	128	4	1.0	109,116,125,128	Q7Z5L9	IRF2BP2	0.048189602329729714	1.3382504001892952
15	3	26	3	1.194	1.0	2.0	2.512562814070352	1.3291596641184382	0.001998001998001998	34	48	3	1.0	34,41,48	A4D1U4	LCHN	0.048189602329729714	1.3291596641184382
20	3	21	3	1.196	1.0	2.0	2.508361204013378	1.3267451111851383	0.001998001998001998	146	162	3	1.0	146,148,162	O15446	CD3EAP	0.048189602329729714	1.3267451111851383
30	4	22	4	1.596	1.0	3.0	2.506265664160401	1.325539348439741	0.001998001998001998	475	505	4	1.0	475,483,497,505	O95628	CNOT4	0.048189602329729714	1.325539348439741
20	5	56	4	1.599	1.0	3.0	2.5015634771732334	1.322830061181755	0.001998001998001998	374	394	4	1.0	374,382,392,394	Q96PV6	LENG8	0.048189602329729714	1.322830061181755
15	3	31	3	1.206	1.0	2.0	2.4875621890547266	1.3147325934831586	0.001998001998001998	12	23	5	0.6	12,17,23	Q96CU9	FOXRED1	0.048189602329729714	1.3147325934831586
15	6	160	3	1.212	1.0	2.0	2.4752475247524752	1.3075728019102923	0.001998001998001998	1295	1307	3	1.0	1295,1304,1307	Q9Y4B5	SOGA2	0.048189602329729714	1.3075728019102923
5	6	69	3	1.244	1.0	2.0	2.4115755627009645	1.2699760152526407	0.001998001998001998	364	368	3	1.0	364,366,368	Q58WW2	DCAF6	0.048189602329729714	1.2699760152526407
10	9	37	5	2.095	1.0	3.0	2.386634844868735	1.2549778509627354	0.001998001998001998	30	40	5	1.0	30,34,37,38,40	Q13895	BYSL	0.048189602329729714	1.2549778509627354
100	6	64	6	2.534	2.0	4.0	2.3677979479084454	1.243545976242434	0.001998001998001998	7	83	8	0.75	7,11,56,65,76,83	Q15735	INPP5J	0.048189602329729714	1.243545976242434
30	7	68	4	1.691	1.0	3.0	2.3654642223536366	1.2421233402521037	0.001998001998001998	1163	1188	4	1.0	1163,1171,1177,1188	Q9Y6Q9	NCOA3	0.048189602329729714	1.2421233402521037
50	6	71	5	2.18	1.0	3.0	2.293577981651376	1.1975999598851608	0.001998001998001998	202	240	6	0.8333333333333334	202,211,231,234,240	Q2M3G4	SHROOM1	0.048189602329729714	1.1975999598851608
10	9	47	5	2.207	1.0	3.0	2.2655188038060716	1.1798414652698355	0.001998001998001998	48	58	5	1.0	48,51,54,56,58	Q96JP5	ZFP91	0.048189602329729714	1.1798414652698355
50	5	40	5	2.209	1.0	3.0	2.263467632412856	1.1785346761941744	0.001998001998001998	454	502	7	0.7142857142857143	454,479,491,498,502	Q8IZ40	RCOR2	0.048189602329729714	1.1785346761941744
100	12	232	6	2.677	2.0	4.0	2.2413149047441165	1.1643453617424655	0.001998001998001998	17	93	20	0.3	17,33,36,48,49,93	Q9UMN6	WBP7	0.048189602329729714	1.1890222828758559
50	4	26	4	1.805	1.0	3.0	2.21606648199446	1.1480011628875537	0.001998001998001998	11	51	7	0.5714285714285714	11,15,47,51	Q96LB3	IFT74	0.048189602329729714	1.1480011628875537
100	25	253	7	3.314	2.0	5.0	2.112251056125528	1.0787813194982392	0.001998001998001998	2836	2922	8	0.875	2836,2860,2881,2903,2905,2915,2922	O14686	KMT2D	0.048189602329729714	1.0787813194982392
100	19	61	11	5.267	4.0	8.0	2.088475412948547	1.0624501591454272	0.001998001998001998	1347	1445	14	0.7857142857142857	1347,1355,1364,1366,1404,1415,1418,1422,1424,1430,1445	Q5VT52	RPRD2	0.048189602329729714	1.0624501591454272
75	6	56	5	2.403	2.0	4.0	2.0807324178110695	1.057091446419583	0.001998001998001998	2	74	8	0.625	2,9,51,52,74	O75400	PRPF40A	0.048189602329729714	1.057091446419583
75	5	40	5	2.431	2.0	4.0	2.0567667626491155	1.0403782015207206	0.001998001998001998	381	445	9	0.5555555555555556	381,399,424,436,445	O95954	FTCD	0.048189602329729714	1.0403782015207206
100	6	38	6	3.005	2.0	5.0	1.9966722129783694	0.9975975097846954	0.001998001998001998	4	100	7	0.8571428571428571	4,39,50,60,88,100	Q96GM5	SMARCD1	0.048189602329729714	0.9975975097846954
20	25	114	7	3.673	3.0	5.0	1.905799074326164	0.9303960259880335	0.001998001998001998	62	82	7	1.0	62,66,71,74,78,81,82	Q9Y2W1	THRAP3	0.048189602329729714	0.9303960259880335
50	15	39	12	6.852	4.0	10.0	1.7513134851138352	0.8084373492992442	0.001998001998001998	140	190	15	0.8	140,142,146,148,151,168,172,174,177,179,187,190	Q14157	UBAP2L	0.048189602329729714	0.8084373492992442
100	14	40	11	6.475	4.0	9.0	1.698841698841699	0.7645514258381059	0.001998001998001998	311	410	11	1.0	311,316,327,338,352,373,381,389,396,403,410	Q9H0L4	CSTF2T	0.048189602329729714	0.7645514258381059
30	23	55	7	4.15	3.0	6.0	1.686746987951807	0.7542435855980416	0.001998001998001998	75	101	7	1.0	75,79,88,93,95,99,101	O00571	DDX3X	0.048189602329729714	0.7542435855980416
100	18	43	12	7.636	6.0	10.0	1.571503404924044	0.6521453979793056	0.001998001998001998	318	414	12	1.0	318,320,330,337,369,378,380,387,396,397,403,414	Q86WR7	C10orf47	0.048189602329729714	0.6521453979793056
50	17	26	10	6.632	5.0	9.0	1.5078407720144753	0.592484088053699	0.001998001998001998	656	694	10	1.0	656,660,666,670,673,679,681,687,691,694	P19338	NCL	0.048189602329729714	0.592484088053699
100	33	57	17	12.743	11.0	15.0	1.334065761594601	0.4158297846544396	0.001998001998001998	93	187	17	1.0	93,94,101,103,107,110,113,120,125,144,151,156,164,172,180,185,187	P38159	RBMX	0.048189602329729714	0.4842731325538714
75	22	28	18	14.131	12.0	16.0	1.2737952020380723	0.349133342935998	0.001998001998001998	227	298	18	1.0	227,238,240,248,251,259,263,265,267,269,277,279,287,289,291,294,296,298	Q86U42	PABPN1	0.048189602329729714	0.3493579679578573
15	3	67	3	1.078	1.0	2.0	2.7829313543599254	1.4766053226307376	0.002997002997002997	78	89	3	1.0	78,80,89	Q99683	MAP3K5	0.05952089868173784	1.4766053226307376
15	4	69	3	1.122	1.0	2.0	2.67379679144385	1.4188898247744501	0.002997002997002997	260	273	3	1.0	260,272,273	Q8TEQ6	GEMIN5	0.05952089868173784	1.4188898247744501
5	3	22	3	1.133	1.0	2.0	2.64783759929391	1.4048146395627277	0.002997002997002997	78	83	3	1.0	78,82,83	Q8WTQ4	C16orf78	0.05952089868173784	1.4048146395627277
5	4	62	3	1.134	1.0	2.0	2.6455026455026456	1.4035418604410144	0.002997002997002997	179	183	3	1.0	179,181,183	O60885	BRD4	0.05952089868173784	1.4035418604410144
20	3	69	3	1.155	1.0	2.0	2.5974025974025974	1.3770696490798233	0.002997002997002997	122	138	3	1.0	122,130,138	Q96AA8	JAKMIP2	0.05952089868173784	1.3770696490798233
100	3	145	3	1.172	1.0	2.0	2.559726962457338	1.3559899309609955	0.002997002997002997	3519	3607	7	0.42857142857142855	3519,3526,3607	Q709C8	VPS13C	0.05952089868173784	1.3559899309609955
30	3	68	3	1.186	1.0	2.0	2.5295109612141653	1.3388584908372396	0.002997002997002997	658	685	4	0.75	658,664,685	Q96T88	UHRF1	0.05952089868173784	1.3388584908372396
20	3	46	3	1.197	1.0	2.0	2.506265664160401	1.325539348439741	0.002997002997002997	253	272	3	1.0	253,259,272	Q9H5H4	ZNF768	0.05952089868173784	1.325539348439741
5	5	75	3	1.211	1.0	2.0	2.477291494632535	1.3087636356889145	0.002997002997002997	360	365	3	1.0	360,364,365	Q9NVW2	RLIM	0.05952089868173784	1.3087636356889145
10	3	21	3	1.216	1.0	2.0	2.4671052631578947	1.3028192719396576	0.002997002997002997	39	45	3	1.0	39,41,45	O95544	NADK	0.05952089868173784	1.3028192719396576
50	5	27	5	2.04	1.0	3.0	2.450980392156863	1.2933589426905916	0.002997002997002997	9	56	6	0.8333333333333334	9,13,27,41,56	P19013	KRT4	0.05952089868173784	1.2933589426905916
15	5	71	3	1.243	1.0	2.0	2.413515687851971	1.2711362043307581	0.002997002997002997	729	740	3	1.0	729,734,740	Q5TC82	RC3H1	0.05952089868173784	1.2711362043307581
75	4	47	4	1.659	1.0	3.0	2.4110910186859553	1.2696861137062239	0.002997002997002997	892	943	6	0.6666666666666666	892,902,910,943	Q92540	SMG7	0.05952089868173784	1.2696861137062239
50	3	69	3	1.249	1.0	2.0	2.4019215372297835	1.2641890237752857	0.002997002997002997	10	51	6	0.5	10,19,51	P52824	DGKQ	0.05952089868173784	1.2641890237752857
15	10	82	4	1.695	1.0	3.0	2.359882005899705	1.238714726638381	0.002997002997002997	871	886	4	1.0	871,876,884,886	Q9Y4H2	IRS2	0.05952089868173784	1.238714726638381
10	6	29	4	1.707	1.0	3.0	2.3432923257176332	1.228536941634349	0.002997002997002997	159	168	4	1.0	159,165,167,168	Q9P0J7	KCMF1	0.05952089868173784	1.228536941634349
75	4	55	4	1.748	1.0	3.0	2.288329519450801	1.1942948151614887	0.002997002997002997	835	898	9	0.4444444444444444	835,837,857,898	Q8ND04	SMG8	0.05952089868173784	1.1942948151614887
75	5	151	4	1.756	1.0	3.0	2.277904328018223	1.1877071551267289	0.002997002997002997	1335	1387	9	0.4444444444444444	1335,1339,1377,1387	Q9P227	ARHGAP23	0.05952089868173784	1.1877071551267289
15	10	125	4	1.759	1.0	3.0	2.274019329164298	1.1852445171901262	0.002997002997002997	522	534	5	0.8	522,523,530,534	Q7Z6E9	RBBP6	0.05952089868173784	1.1852445171901262
15	4	28	4	1.772	1.0	3.0	2.2573363431151243	1.1746213961070688	0.002997002997002997	68	81	4	1.0	68,72,79,81	Q6U949	IGF2	0.05952089868173784	1.1746213961070688
20	8	98	4	1.8	1.0	3.0	2.2222222222222223	1.15200309344505	0.002997002997002997	948	968	5	0.8	948,958,963,968	O43896	KIF1C	0.05952089868173784	1.15200309344505
10	5	27	4	1.806	1.0	3.0	2.2148394241417497	1.1472021071812288	0.002997002997002997	234	242	4	1.0	234,238,241,242	O43709	WBSCR22	0.05952089868173784	1.1472021071812288
100	9	65	6	2.736	2.0	4.0	2.1929824561403506	1.1328942704973453	0.002997002997002997	593	680	9	0.6666666666666666	593,602,610,668,675,680	Q86UU0	BCL9L	0.05952089868173784	1.1328942704973453
50	4	34	4	1.837	1.0	3.0	2.1774632553075666	1.1226483735507375	0.002997002997002997	361	402	4	1.0	361,379,387,402	Q8IVW6	ARID3B	0.05952089868173784	1.1226483735507375
20	6	34	4	1.85	1.0	3.0	2.162162162162162	1.1124747292584123	0.002997002997002997	73	92	5	0.8	73,75,90,92	Q6PIY7	PAPD4	0.05952089868173784	1.1124747292584123
100	8	76	6	2.857	2.0	5.0	2.1001050052502626	1.0704614644468713	0.002997002997002997	854	935	12	0.5	854,861,863,894,926,935	Q66K74	MAP1S	0.05952089868173784	1.0704614644468713
15	4	25	4	1.911	1.0	3.0	2.0931449502878072	1.0656722216846304	0.002997002997002997	115	129	4	1.0	115,120,122,129	Q8N726	CDKN2A	0.05952089868173784	1.0656722216846304
20	4	13	4	1.933	1.0	3.0	2.0693222969477496	1.0491583624508514	0.002997002997002997	32	52	4	1.0	32,45,47,52	Q6EEV4	POLR2M	0.05952089868173784	1.0491583624508514
75	5	69	4	1.967	1.0	3.0	2.0335536349771224	1.0240030423835567	0.002997002997002997	46	109	6	0.6666666666666666	46,90,101,109	P98174	FGD1	0.05952089868173784	1.167042492909191
75	6	33	6	3.223	2.0	5.0	1.8616196090598822	0.8965583123236982	0.002997002997002997	346	415	6	1.0	346,348,364,387,411,415	Q16204	CCDC6	0.05952089868173784	0.8965583123236982
75	13	103	6	3.267	2.0	5.0	1.8365472910927456	0.8769960459451801	0.002997002997002997	477	547	9	0.6666666666666666	477,480,496,532,541,547	Q6ZRV2	FAM83H	0.05952089868173784	0.8769960459451801
50	6	24	6	3.365	2.0	5.0	1.7830609212481425	0.8343559958855638	0.002997002997002997	7	42	7	0.8571428571428571	7,9,35,37,41,42	P55789	GFER	0.05952089868173784	1.0298826023945
100	9	44	6	3.414	2.0	5.0	1.757469244288225	0.8134994423555051	0.002997002997002997	500	594	8	0.75	500,507,512,585,589,594	P31040	SDHA	0.05952089868173784	0.9186603725480613
75	9	42	8	4.589	3.0	7.0	1.7432991937241227	0.8018201932498144	0.002997002997002997	418	476	13	0.6153846153846154	418,432,438,447,452,457,468,476	Q9UN86	G3BP2	0.05952089868173784	0.8236772273595369
50	16	35	8	4.754	4.0	6.0	1.6827934371055955	0.7508580967196525	0.002997002997002997	139	186	8	1.0	139,145,146,153,158,168,181,186	Q9BTD8	RBM42	0.05952089868173784	0.7508580967196525
75	23	59	10	6.2	5.0	8.0	1.6129032258064515	0.6896598793878495	0.002997002997002997	81	154	11	0.9090909090909091	81,88,90,92,94,100,116,143,153,154	Q92841	DDX17	0.05952089868173784	0.7234040811491275
75	8	15	6	3.78	3.0	5.0	1.5873015873015874	0.6665762662748084	0.002997002997002997	194	253	6	1.0	194,195,245,248,250,253	Q99729	HNRNPAB	0.05952089868173784	0.7685675915520348
75	3	176	3	1.121	1.0	2.0	2.6761819803746656	1.4201762225778165	0.003996003996003996	2614	2669	4	0.75	2614,2616,2669	Q8TCU4	ALMS1	0.06898876199788054	1.4201762225778165
15	4	49	3	1.135	1.0	2.0	2.643171806167401	1.4022702032049659	0.003996003996003996	1171	1185	5	0.6	1171,1178,1185	Q2KHR3	QSER1	0.06898876199788054	1.4022702032049659
10	4	109	3	1.138	1.0	2.0	2.6362038664323375	1.3984619430766614	0.003996003996003996	281	289	3	1.0	281,282,289	Q92620	DHX38	0.06898876199788054	1.3984619430766614
15	3	33	3	1.139	1.0	2.0	2.633889376646181	1.3971947536751315	0.003996003996003996	4	15	3	1.0	4,14,15	Q8IWF6	FAM116A	0.06898876199788054	1.3971947536751315
10	3	37	3	1.14	1.0	2.0	2.6315789473684212	1.3959286763311394	0.003996003996003996	339	345	3	1.0	339,341,345	Q15036	SNX17	0.06898876199788054	1.3959286763311394
15	3	30	3	1.146	1.0	2.0	2.617801047120419	1.3883554566263385	0.003996003996003996	5	19	3	1.0	5,15,19	Q70CQ3	USP30	0.06898876199788054	1.3883554566263385
50	3	201	3	1.162	1.0	2.0	2.581755593803787	1.3683524319787146	0.003996003996003996	948	987	12	0.25	948,956,987	O00555	CACNA1A	0.06898876199788054	1.3683524319787146
20	4	81	3	1.193	1.0	2.0	2.5146689019279127	1.330368457688015	0.003996003996003996	84	102	4	0.75	84,101,102	Q9UPT6	MAPK8IP3	0.06898876199788054	1.330368457688015
5	3	15	3	1.201	1.0	2.0	2.497918401332223	1.320726349677609	0.003996003996003996	11	15	3	1.0	11,13,15	P10301	RRAS	0.06898876199788054	1.320726349677609
15	3	21	3	1.219	1.0	2.0	2.461033634126333	1.299264374763031	0.003996003996003996	386	397	3	1.0	386,393,397	O43237	DYNC1LI2	0.06898876199788054	1.299264374763031
20	4	47	3	1.225	1.0	2.0	2.4489795918367343	1.2921807514933101	0.003996003996003996	32	48	3	1.0	32,34,48	Q8IZL8	PELP1	0.06898876199788054	1.2921807514933101
5	7	100	3	1.226	1.0	2.0	2.4469820554649266	1.2910035216924618	0.003996003996003996	329	331	3	1.0	329,330,331	Q9NYV4	CDK12	0.06898876199788054	1.2910035216924618
75	3	125	3	1.229	1.0	2.0	2.441008950366151	1.2874775850105815	0.003996003996003996	554	609	6	0.5	554,575,609	Q5T5U3	ARHGAP21	0.06898876199788054	1.2874775850105815
15	3	15	3	1.238	1.0	2.0	2.4232633279483036	1.2769511861689784	0.003996003996003996	205	218	3	1.0	205,206,218	Q9H9H4	VPS37B	0.06898876199788054	1.2769511861689784
100	4	187	4	1.697	1.0	3.0	2.3571007660577488	1.2370134351194235	0.003996003996003996	1693	1775	20	0.2	1693,1695,1773,1775	Q68DN1	C2orf16	0.06898876199788054	1.2370134351194235
20	4	50	3	1.297	1.0	2.0	2.3130300693909023	1.2097840211315438	0.003996003996003996	784	803	3	1.0	784,796,803	Q7Z3C6	ATG9A	0.06898876199788054	1.2097840211315438
50	5	92	4	1.752	1.0	3.0	2.2831050228310503	1.1909972250609138	0.003996003996003996	180	214	5	0.8	180,206,211,214	O00192	ARVCF	0.06898876199788054	1.2816201062338253
20	3	19	3	1.328	1.0	2.0	2.259036144578313	1.1757073540363183	0.003996003996003996	253	270	4	0.75	253,255,270	Q99943	AGPAT1	0.06898876199788054	1.1757073540363183
50	5	32	4	1.78	1.0	3.0	2.247191011235955	1.168122758808327	0.003996003996003996	5	40	4	1.0	5,29,39,40	O60763	USO1	0.06898876199788054	1.1778817252706555
15	11	106	4	1.872	1.0	3.0	2.1367521367521367	1.0954195650786824	0.003996003996003996	1911	1922	4	1.0	1911,1915,1920,1922	Q92576	PHF3	0.06898876199788054	1.0954195650786824
30	4	19	4	1.884	1.0	3.0	2.1231422505307855	1.0862010350493039	0.003996003996003996	14	43	5	0.8	14,24,37,43	P11831	SRF	0.06898876199788054	1.0862010350493039
100	4	73	4	1.958	1.0	3.0	2.0429009193054135	1.0306192350583918	0.003996003996003996	726	810	12	0.3333333333333333	726,734,799,810	Q9Y283	INVS	0.06898876199788054	1.0306192350583918
75	5	28	5	2.501	2.0	4.0	1.9992003198720512	0.9994230373684794	0.003996003996003996	274	329	6	0.8333333333333334	274,284,305,307,329	O00401	WASL	0.06898876199788054	0.9994230373684794
100	7	66	6	3.175	2.0	5.0	1.8897637795275593	0.9182059088363528	0.003996003996003996	173	265	14	0.42857142857142855	173,183,215,223,229,265	Q96HA1	POM121	0.06898876199788054	0.9182059088363528
30	16	80	5	2.678	2.0	4.0	1.8670649738610905	0.9007721342251389	0.003996003996003996	910	939	7	0.7142857142857143	910,914,916,933,939	P10070	GLI2	0.06898876199788054	0.9007721342251389
20	16	87	6	3.278	2.0	5.0	1.8303843807199511	0.8721466462837844	0.003996003996003996	1120	1139	6	1.0	1120,1122,1124,1129,1133,1139	Q9UPN6	SCAF8	0.06898876199788054	0.8721466462837844
100	9	52	8	4.482	3.0	6.0	1.7849174475680498	0.8358573511516936	0.003996003996003996	188	281	9	0.8888888888888888	188,190,194,198,233,242,277,281	O43823	AKAP8	0.06898876199788054	0.9071160343215157
100	7	97	6	3.424	2.0	5.0	1.752336448598131	0.8092797989820963	0.003996003996003996	8	89	11	0.5454545454545454	8,14,71,75,83,89	Q08170	SRSF4	0.06898876199788054	0.9608616060930417
100	8	35	7	4.062	3.0	6.0	1.7232890201870998	0.7851646824235381	0.003996003996003996	14	97	7	1.0	14,27,45,50,55,90,97	P05783	KRT18	0.06898876199788054	0.7851646824235381
100	7	31	7	4.065	3.0	6.0	1.7220172201722015	0.7840995697573009	0.003996003996003996	344	443	14	0.5	344,348,352,422,434,437,443	Q96BH1	RNF25	0.06898876199788054	0.7840995697573009
100	8	28	8	4.822	3.0	7.0	1.6590626296142679	0.7303683490595608	0.003996003996003996	17	99	16	0.5	17,24,29,30,90,95,97,99	P05423	POLR3D	0.06898876199788054	0.8956633401852644
5	5	49	3	1.138	1.0	2.0	2.6362038664323375	1.3984619430766614	0.004995004995004995	941	945	3	1.0	941,943,945	Q10571	MN1	0.07826656102518172	1.3984619430766614
30	3	87	3	1.176	1.0	2.0	2.5510204081632653	1.3510744405468789	0.004995004995004995	1053	1081	7	0.42857142857142855	1053,1071,1081	Q70EL4	USP43	0.07826656102518172	1.3510744405468789
15	4	48	3	1.199	1.0	2.0	2.5020850708924103	1.3231308419690195	0.004995004995004995	301	315	3	1.0	301,310,315	P08237	PFKM	0.07826656102518172	1.3231308419690195
10	4	40	3	1.212	1.0	2.0	2.4752475247524752	1.3075728019102923	0.004995004995004995	455	463	3	1.0	455,458,463	Q49AM3	TTC31	0.07826656102518172	1.3075728019102923
